id,sale_date,amount
7XNE,01-03-21,4800
9S6K,01-03-21,7040
CUOP,01-03-21,4800
O2KU,01-03-21,3500
JWBO,01-03-21,3500
YTY0,01-03-21,1110
EKZH,01-03-21,3180
L1DG,27-01-21,4870
XEMS,27-01-21,290
RRNZ,27-01-21,1535
X4IY,27-01-21,5447
ENAH,27-01-21,1210
BGQK,27-01-21,3110
6UMS,27-01-21,235
SMTJ,27-01-21,195
FIBQ,27-01-21,23110
DY6M,27-01-21,4050
BJEC,27-01-21,6830
EYVM,27-01-21,5460
XDDE,27-01-21,11190
4THU,27-01-21,1190
NCQM,27-01-21,25800
X2EO,27-01-21,3130
HLON,27-01-21,310
KGYD,27-01-21,2200
R2O2,27-01-21,4500
WN9V,27-01-21,9860
NDLZ,27-01-21,3945
F99Q,27-01-21,1080
QU3A,27-01-21,30320
JCFI,27-01-21,4900
FWAU,27-01-21,4900
1UCP,27-01-21,1550
LFPS,27-01-21,4290
KFYO,27-01-21,1550
K8DT,27-01-21,12010
Y3MK,27-01-21,6220
JH0K,27-01-21,2800
LEVZ,27-01-21,1190
Y3NJ,27-01-21,6760
ERUW,27-01-21,4520
U3RR,27-01-21,3380
HYFY,27-01-21,2730
8BES,27-01-21,3380
9JQU,27-01-21,3380
CYZ1,27-01-21,1140
VZ2Q,27-01-21,20900
NJQK,27-01-21,3440
CW7V,27-01-21,1140
QBUQ,27-01-21,3380
AOHK,27-01-21,1140
RQYM,27-01-21,4920
EYYE,27-01-21,114000
EMDT,27-01-21,2730
OVU7,27-01-21,19110
MYGQ,27-01-21,2100
YLR7,27-01-21,2100
XZLD,27-01-21,16580
4P7K,27-01-21,6480
CIUX,27-01-21,1160
JM2L,27-01-21,1700
GYYV,10-02-21,2360
Q5DE,10-02-21,13380
QGJD,10-02-21,1050
GRAH,10-02-21,755
9ZPE,10-02-21,2100
HFBJ,10-02-21,750
FGSG,10-02-21,1220
JMY6,10-02-21,1350
VN7I,10-02-21,2640
Z3MG,10-02-21,1100
ZLA1,10-02-21,1610
U2L8,10-02-21,500
759X,10-02-21,1370
TWSW,10-02-21,1150
CSJA,10-02-21,1502
7ADT,10-02-21,41400
8Q9D,10-02-21,4320
WDM0,10-02-21,5260
GUBW,10-02-21,2730
K8LI,10-02-21,23745
GSJ8,10-02-21,2060
FSTF,10-02-21,9550
JU3M,10-02-21,3225
NOLL,10-02-21,4360
ZXEK,10-02-21,3040
IOI4,10-02-21,5585
B3ZR,10-02-21,1630
PGSD,10-02-21,2100
OYKG,10-02-21,3080
IC6Q,10-02-21,1750
19JB,10-02-21,2910
URQL,10-02-21,4050
NOWS,10-02-21,5460
0C5X,10-02-21,1600
PMBN,10-02-21,1075
WG0I,10-02-21,1625
AP0I,10-02-21,3220
DFU7,10-02-21,4650
EJVJ,10-02-21,35430
CLD5,10-02-21,2700
E3NW,10-02-21,3450
BE7R,10-02-21,2730
GVJG,10-02-21,2730
IUNG,10-02-21,1660
NBJ6,10-02-21,4750
T7DY,10-02-21,4750
XJ7A,10-02-21,3300
FK9W,10-02-21,3300
DWNK,10-02-21,12480
MDG2,10-02-21,2060
YUFD,10-02-21,1090
FWQD,10-02-21,1290
DTOU,10-02-21,3350
JQUZ,10-02-21,6810
PQV2,10-02-21,2080
GG9W,10-02-21,2080
KUQF,10-02-21,2080
KCN1,10-02-21,3300
9DBN,10-02-21,3300
RLCE,10-02-21,6600
RFPK,10-02-21,3300
PAAU,10-02-21,3350
EJC4,10-02-21,1140
ECC0,10-02-21,2100
YVII,10-02-21,2625
5ADL,10-02-21,2100
VROU,10-02-21,2100
QEE7,10-02-21,4750
UOW6,10-02-21,4750
KFYO,10-02-21,2075
0OGS,10-02-21,1050
FFDO,10-02-21,2060
ALYU,10-02-21,1160
QB4Q,10-02-21,1160
RRM8,10-02-21,2100
ZMCN,10-02-21,16500
XWEV,10-02-21,1550
KTJO,10-02-21,1550
ECKS,14-01-21,2350
0CAG,14-01-21,17780
FYIP,14-01-21,3410
4XQA,14-01-21,2730
SUSK,14-01-21,495
XJ6D,14-01-21,27300
UAKH,14-01-21,2930
XV5M,14-01-21,2200
LWSL,14-01-21,1360
ZDZQ,14-01-21,4240
QNYK,14-01-21,1160
KGYD,14-01-21,3240
33EB,14-01-21,1180
AYZ7,14-01-21,2700
OQ17,14-01-21,530
SQFC,14-01-21,8740
CEHP,14-01-21,9550
EJC4,14-01-21,530
FHO1,14-01-21,4350
RRHB,14-01-21,1190
0DUI,14-01-21,2150
7VKL,14-01-21,1160
OYGQ,14-01-21,8190
YS11,14-01-21,4850
V4GY,14-01-21,2895
H4Q2,14-01-21,545
TIYQ,14-01-21,6500
AMBW,14-01-21,7550
XULR,14-01-21,1705
PZFI,14-01-21,545
O7GL,14-01-21,545
1BOJ,14-01-21,4240
ZXD3,14-01-21,7270
X2HM,14-01-21,1160
HX15,14-01-21,6110
Y3MK,14-01-21,7900
IJQG,14-01-21,3000
VYQS,14-01-21,4950
9ZWF,14-01-21,2150
CSXQ,14-01-21,4300
FYAN,14-01-21,21500
Q7II,14-01-21,2150
E4IO,14-01-21,4950
FHYB,14-01-21,2150
EJVJ,14-01-21,168000
INHJ,14-01-21,5460
S4SA,14-01-21,2100
MYGQ,14-01-21,2100
LKID,14-01-21,1040
0WR3,14-01-21,1530
T4UV,14-01-21,42000
ZM9A,08-04-21,4465
QWH6,08-04-21,1950
BR6W,08-04-21,910
3CJE,08-04-21,11000
1ALL,08-04-21,1460
B9H8,08-04-21,960
Q8WC,08-04-21,410
AX2Q,08-04-21,1990
ZAA5,08-04-21,3500
FCN5,08-04-21,1170
E3NW,08-04-21,4260
HOHP,08-04-21,1290
BXDS,08-04-21,3300
GGEN,08-04-21,3080
B4YX,08-04-21,69810
PKEW,08-04-21,1210
AOHK,08-04-21,1210
XFQZ,08-04-21,3040
LRUG,08-04-21,21040
IMSN,08-04-21,1500
74Z0,08-04-21,11730
PC0W,08-04-21,1500
L3SJ,08-04-21,8230
JWBO,08-04-21,5630
UXE7,08-04-21,3500
YN6Y,08-04-21,3500
92C3,08-04-21,2020
M8YV,08-04-21,6020
H5K5,08-04-21,2020
31XP,08-04-21,5550
OSLP,08-04-21,6210
JFVT,08-04-21,2730
DTTZ,08-04-21,9590
0X1D,08-04-21,2730
I05R,08-04-21,2730
QTMT,08-04-21,2730
6JVR,08-04-21,2730
VMPE,08-04-21,2730
LINF,08-04-21,2730
YVLL,08-04-21,2100
PZOQ,08-04-21,2100
AJBP,08-04-21,1540
RIGO,08-04-21,3100
TYXG,08-04-21,1540
VLD4,08-04-21,1540
ZDHY,08-04-21,1540
9QPA,08-04-21,1540
G9JH,08-04-21,4270
ZXAH,08-04-21,1540
3BPF,08-04-21,1540
LDKC,08-04-21,1540
1AMI,08-04-21,7700
WDFH,08-04-21,16600
NAYN,08-04-21,4730
KDUX,08-04-21,9460
WEY5,08-04-21,4730
BUKH,08-04-21,4730
WHDR,08-04-21,10280
2ZE8,08-04-21,4730
EOSZ,08-04-21,9460
EJVJ,08-04-21,47300
GZDQ,08-04-21,14190
52CI,08-04-21,9460
GXBD,08-04-21,9460
NDLZ,08-04-21,4730
EP8C,08-04-21,4730
PUFO,08-04-21,4730
CRKA,08-04-21,5460
EERY,08-04-21,5960
X7OT,08-04-21,2730
384E,08-04-21,2000
Y3GN,08-04-21,18000
AHHM,08-04-21,2000
EQZ8,08-04-21,2000
LTNF,08-04-21,2000
Q1FH,08-04-21,2000
UWPF,08-04-21,2000
XTGP,08-04-21,3550
U5WI,08-04-21,3550
VVLB,08-04-21,2020
LDT2,08-04-21,1520
IFRH,08-04-21,1520
LAXY,08-04-21,5950
MSDD,08-04-21,2360
N1H7,08-04-21,5950
52AP,08-04-21,4760
9ECL,08-04-21,3230
ZVGY,08-04-21,9690
5GZZ,08-04-21,3230
5XBT,08-04-21,1080
5P4M,08-04-21,540
KK4J,08-04-21,1080
R80X,08-04-21,3570
VWNO,08-04-21,1170
GOWD,08-04-21,2340
OG9Q,08-04-21,1170
OKRP,08-04-21,2130
NFGC,08-04-21,2130
6AZB,08-04-21,2130
3UNH,08-04-21,1760
XJHO,01-02-21,545
J2DG,01-02-21,2825
PND6,01-02-21,4510
NDWE,01-02-21,3130
VQM1,01-02-21,1580
D2UE,01-02-21,8620
JI1M,01-02-21,3440
JU3M,01-02-21,1600
HLJM,01-02-21,755
TKNM,01-02-21,2890
MLEN,01-02-21,1560
NDQX,01-02-21,13315
MTLY,01-02-21,2573
OKMS,01-02-21,330
D3ST,01-02-21,545
SMYZ,01-02-21,4265
PYCI,01-02-21,2240
GNGT,01-02-21,3895
ZLOQ,01-02-21,6750
GKWX,01-02-21,5450
FEKU,01-02-21,2570
8PSQ,01-02-21,6310
TNIO,01-02-21,1680
FPND,01-02-21,3110
GFOW,01-02-21,15410
78TN,01-02-21,2180
ZSDO,01-02-21,5120
OLZ8,01-02-21,1170
FSGI,01-02-21,2580
GE4K,01-02-21,3870
KC3Q,01-02-21,4640
DMTR,01-02-21,9800
9BML,01-02-21,6450
LSMI,01-02-21,3610
CSNQ,01-02-21,10300
4SMJ,01-02-21,2700
QDSP,01-02-21,5480
YHXZ,01-02-21,8210
EZOZ,01-02-21,3380
LF2D,01-02-21,4200
WHOQ,01-02-21,14310
G0Q5,01-02-21,5450
YIJJ,01-02-21,8400
TIYQ,01-02-21,14200
JDBU,01-02-21,4200
SZSR,01-02-21,6930
ZO4O,01-02-21,2100
8FTW,01-02-21,4200
V1NG,01-02-21,2100
3SO4,01-02-21,3290
VLOD,01-02-21,1720
NHOP,01-02-21,4260
XFTZ,01-02-21,4260
CIAX,01-02-21,21300
2M9K,01-02-21,7030
MACP,01-02-21,9160
5BEG,01-02-21,6390
GMO6,01-02-21,4230
7UFJ,01-02-21,2130
8QRG,01-02-21,2730
JDDF,01-02-21,10360
VZ5Q,01-02-21,2730
GAS3,01-02-21,13650
XKYU,01-02-21,68250
A1LI,01-02-21,5460
UOQT,01-02-21,4830
EYBH,01-02-21,7630
HJYR,01-02-21,2730
4Z7I,01-02-21,16100
AAYG,01-02-21,1180
ZZAL,01-02-21,20940
6ZW0,01-02-21,2340
TVH2,01-02-21,4900
IC6Q,01-02-21,4900
HR4I,01-02-21,4900
NBWV,01-02-21,2730
DUGY,01-02-21,2100
U26N,01-02-21,2100
6NY2,01-02-21,4540
BDJN,01-02-21,5950
VLCZ,01-02-21,11240
